,Name,Address,Rating,Money,lat,lng,District
6033,Люкс,"Мичуринский просп., Олимпийская деревня, 4, корп. 1, ТД «Люкс»",,3.0,55.676316,37.470419,Тропарёво-Никулино
6034,Ля гранд монпансье,"Краснодонская, 39, стр. 2",,2.0,55.674966000000005,37.750083000000004,Люблино
6035,Ля грильяж,"2-й Новоподмосковный пер., 8",,4.0,55.819049,37.509478,Войковский
6037,Ля музон,"Саввинская наб., 12, стр. 8",,4.0,55.732261,37.560538,Хамовники
6038,Ля пон-пон,"Зеленый просп., 13/30",,1.0,55.750292,37.778667,Перово
6039,Ля пон-пон,"микрорайон Северное Чертаново, корп. 208, ТЦ «Каспий»",,1.0,55.638968000000006,37.603999,Чертаново Северное
6040,Ля пон-пон,"Судостроительная, 23, корп. 1",,1.0,55.682204000000006,37.67758,Нагатинский Затон
6041,Ля Рома,"Беломорская, 16а",,2.0,55.862737,37.471246,Левобережный
6042,Ля фантази,"Менжинского, 23, корп. 1",,1.0,55.869763,37.660377000000004,Бабушкинский
6043,Ля фантази,"Чонгарский б-р, 10, корп. 1",,1.0,55.653659999999995,37.614365,Нагорный
6044,Ля фантази,"Чонгарский б-р, 16, корп. 1",,1.0,55.653760999999996,37.609901,Нагорный
6046,Ля фантази,"Бескудниковский б-р, 6, корп. 2",,1.0,55.857946999999996,37.564805,Бескудниковский
6047,Ля фантази,"Ленинградское ш., 9, корп. 1",,1.0,55.816642,37.498616999999996,Войковский
6048,Ля фантази,"Новодмитровская, 5а, стр. 1",,1.0,55.806515000000005,37.587892,Бутырский
6050,Ля фантази,"Кутузовский пр., 6",,1.0,55.750032999999995,37.561257,Дорогомилово
6051,Ля фантази,"Солянка, 1/2, стр. 2",,1.0,55.754045999999995,37.639267,Басманный
6052,Ля фантази,"Новинки, 1",,1.0,55.677671,37.666225,Нагатинский Затон
6053,Ля фантази,"просп. Андропова, 21",,1.0,55.679138,37.665444,Нагатинский Затон
6054,Ля фантази,"М.Грузинская, 12",,1.0,55.763797,37.572064000000005,Пресненский
6055,Ля фантази,"Краснопрудная, 22/24",,1.0,55.778715000000005,37.665309,Красносельский
6056,Ля фантази,"Орликов пер., 6",,1.0,55.770704,37.648421,Красносельский
6057,Ля фантази,"Вавилова, 7",,1.0,55.704874,37.585359000000004,Академический
6058,Ля фантази,"Рублевское ш., 28",,1.0,55.74779399999999,37.425674,Крылатское
6059,Ля фантази,"Нагатинская, 11, корп. 1",,1.0,55.68019399999999,37.639312,Нагатино-Садовники
6060,Ля фантази,"Саянская, 4а",,1.0,55.767118999999994,37.825092,Ивановское
6061,Ля фантази,"Маршала Бирюзова, 13",,1.0,55.792189,37.494925,Щукино
6062,Ля фантази,"Народного Ополчения, 42, корп. 1",,1.0,55.790626,37.489607,Щукино
6063,Ля фантази,"Народного Ополчения, 20, корп. 1",,1.0,55.777058999999994,37.480552,Хорошёво-Мнёвники
6065,Ля фантази,"Перовская, 56/54",,1.0,55.745183999999995,37.789573,Новогиреево
6066,Ля фантази,"Лихоборские Бугры, 9, корп. 1",,1.0,55.843252,37.546579,Коптево
6067,Ля фантази,"Шоссейная, 29, корп. 1",,1.0,55.682336,37.724948,Печатники
6068,Ля фантази,"просп. Вернадского, 29, ТОЦ «Лето»",,1.0,55.681666,37.51662,Ломоносовский
6069,Ля фантази,"Раменки, 25",,1.0,55.688715,37.494395000000004,Раменки
6071,Ля фантази,"Пятницкое ш., 43, ТЦ «Огни столицы»",,1.0,55.85720500000001,37.350324,Митино
6073,Гастротуса,"Открытое ш., 9, стр. 1, ТЦ «Подсолнухи»",,2.0,55.815413,37.738045,Богородское
6075,Гвозди,"Воронцовская, 20",,2.0,55.737061,37.657143,Таганский
6077,Георгиевское подворье,"Б.Грузинская, 13, стр. 2",,2.0,55.76563,37.576941999999995,Пресненский
6078,Геотория,"Широкая, 6",,2.0,55.887195,37.649256,Северное Медведково
6081,Главпивмаг-3,"Тверская, 18",,1.0,55.766147,37.604240999999995,Тверской
6082,Главпирог,"Старокирочный пер., 16/2, стр. 1",,1.0,55.768127,37.683976,Басманный
6083,Главпирог,"Беговая, 17, стр. 1",,1.0,55.781636,37.559712,Беговой
6086,Гладиатор,"Фонвизина, 17",,2.0,55.82109200000001,37.586994,Бутырский
6087,Глазунья,"Варшавское ш., 33",,2.0,55.692389,37.622729,Донской
6088,Глазурит,"1-й Котляковский пер., 3",,1.0,55.649809,37.638709999999996,Москворечье-Сабурово
6090,Глинтвейн,"Михайловский пр., 1, стр. 1",,3.0,55.731876,37.686752,Нижегородский
6092,Гогиели,"Марксистская, 9",,2.0,55.734871,37.668156,Таганский
6093,"Гоголевский, 31","Гоголевский б-р, 31, стр. 1, гостиница «Russo-Balt Moscow»",,3.0,55.750620999999995,37.599804,Арбат
6094,Годунов,"Театральная пл., 5, стр. 1",,4.0,55.756806999999995,37.620564,Тверской
6096,Ля фантази,"Измайловский Вал, 2",,1.0,55.7836,37.719244,Соколиная Гора
6097,Ля фантази,"Смольная, 35, стр. 1",,1.0,55.860822,37.481235,Левобережный
6098,Ля фантази,"1-й Щипковский пер., 3",,1.0,55.722193000000004,37.630284,Замоскворечье
6099,Ля фантази,"Веерная, 20а",,1.0,55.708612,37.484002000000004,Очаково-Матвеевское
6100,Ля фантази,"Ленинградский просп., 74а",,1.0,55.806940000000004,37.516925,Аэропорт
6101,Ля фантази,"Маршала Катукова, 18, ТЦ «Петровский»",,1.0,55.806752,37.406521999999995,Строгино
6102,Ля фантази,"Б.Сухаревская, 14/7",,1.0,55.771818,37.636491,Красносельский
6103,Ля фантази,"Пятницкая, 37",,1.0,55.73859100000001,37.628613,Замоскворечье
6104,Ля фантази,"пр. Стратонавтов, 7, корп. 2",,1.0,55.826751,37.437846,Покровское-Стрешнево
6106,Ля фантази,"Бехтерева, 41",,1.0,55.619091000000004,37.644252,Царицыно
6107,Ля фантази,"Маршала Василевского, 13",,1.0,55.806611,37.466557,Щукино
6108,Ля фантази,"Авиационная, 79",,1.0,55.807435,37.448662,Щукино
6109,Ля фантази,"Семеновская наб., 3/1, корп. 1",,1.0,55.779099,37.708166999999996,Басманный
6110,Магадан,"Кутузовский просп., 12, стр. 1, БЦ «Бадаевский»",,3.0,55.750788,37.5592,Дорогомилово
6123,Гончаров,"Москворечье, 23",,2.0,55.644608,37.654457,Москворечье-Сабурово
6124,Горбушка хлеба,"Барклая, 8, ТЦ «Горбушка»",,1.0,55.741135,37.502786,Филёвский Парк
6125,Горка-2,"Профсоюзная, 96",,2.0,55.647468,37.527822,Коньково
6126,Горлапша,"Барклая, 8, ТЦ «Горбушка»",,1.0,55.741135,37.502786,Филёвский Парк
6128,Город Жажда,"Ниж.Масловка, 20",,1.0,55.791926000000004,37.570815,Савёловский
6129,Городок,"Вилиса Лациса, 19/1",,1.0,55.863372999999996,37.422719,Северное Тушино
6131,Город-сад,"Б.Патриарший пер., 12, стр. 1",,1.0,55.76324,37.593399,Пресненский
6132,Город-сад,"Б.Дмитровка, 16",,1.0,55.761982999999994,37.614213,Тверской
6133,Город-сад,"Мытная, 74, Даниловский рынок",,1.0,55.712112,37.620554999999996,Даниловский
6134,Город-сад,"Сивцев Вражек, 4",,1.0,55.747323,37.598591,Арбат
6135,Город-сад,"Остоженка, 27",,1.0,55.739047,37.59648,Хамовники
6136,Город-сад,"Садовая-Сухаревская, 2/34, стр. 1",,1.0,55.773286999999996,37.621911,Мещанский
6137,Городское кафе,"Краснопресненская наб., 12, ЦМТ, 6 подъезд",,2.0,55.755642,37.556613,Пресненский
6138,Горох,"3-й пр. Марьиной Рощи, 40, стр. 1",,2.0,55.796471,37.609919,Марьина Роща
6139,Горошек,"Пресненская наб., 2, ТЦ «Афимолл-сити», 4 этаж",,2.0,55.74906,37.539347,Пресненский
6142,Горошек,"Севастопольский просп., 11е, ТЦ «Капитолий Севастопольский»",,2.0,55.687051000000004,37.603918,Котловка
6143,Горошек,"71-й км МКАД, ТРЦ «Вэйпарк», 2 этаж",,2.0,55.858655000000006,37.39762,Северное Тушино
6163,Магнолия,"Клочкова, 10",,2.0,55.726213,37.450683000000005,Фили-Давыдково
6164,Мадиани,"Духовской пер., 17, стр. 16",,2.0,55.704864,37.616782,Донской
6165,Мадлиани,"Зеленоградская, 33, корп. 2",,2.0,55.875223,37.490497,Ховрино
6167,Маидат,"Щипок, 2",,1.0,55.726456999999996,37.628603999999996,Замоскворечье
6168,Горошек,"Лобненская, 4а, ТЦ «Зигзаг»",,2.0,55.889881,37.537676,Дмитровский
6169,Горошек,"Кировоградская, 14, ТЦ «Глобал-сити»",,2.0,55.622604,37.60593,Чертаново Северное
6171,Гости,"Старокирочный пер., 16/2, стр. 1",,1.0,55.768127,37.683976,Басманный
6173,Готика,"Ангарская, 39",,2.0,55.879263,37.524516,Дмитровский
6174,Готика,"Фестивальная, 4, корп. 2",,2.0,55.85674,37.486453999999995,Левобережный
6175,Готов,"Лесная, 20, стр. 1",,1.0,55.780426,37.59206,Тверской
6176,Готов,"Б.Пироговская, 37/43, корп. А",,1.0,55.728753000000005,37.564545,Хамовники
6177,Грабли,"Театральный пр., 5, Центральный детский магазин, 6 этаж",,1.0,55.760194999999996,37.624651,Мещанский
6178,Грабли,"Цветной б-р, 11, стр. 2, КЦ «Мир»",,1.0,55.770070999999994,37.620429,Тверской
6179,Грабли Food Bar,"Солянка, 1/2",,1.0,55.754167,37.637389,Басманный
6184,Гранат,"Лобачевского, 130а",,2.0,55.699101,37.473869,Раменки
6186,Гранат,"Чечулина, 26",,2.0,55.782343999999995,37.835944,Ивановское
6187,Гранатовый сад,"1-й Сетуньский пр., 10, стр. 4",,2.0,55.73405,37.53826,Раменки
6188,Гранд,"Плещеева, 4, корп. 1",,2.0,55.883116,37.605579999999996,Бибирево
6190,Гранд Виктория,"Щипок, 16",,2.0,55.724631,37.633176,Замоскворечье
