,Name,Address,Metro,Rating,Money,lat,lng,District
8409,Светский,"Измайловское ш., 73ж, КРК «Кремль в Измайлово»","Партизанская, Измайлово",,,,,
8410,Светское кафе,"Одесская, 2ц",Нахимовский проспект,,2.0,55.66404,37.597971,Зюзино
8411,Свинья и мышь,"просп. Мира, 70","Рижская, Проспект Мира",,,55.78812,37.635323,Мещанский
8412,Свобода,"Новодмитровская, 1, стр. 9, на территории «Хлебозавода»",Дмитровская,,1.0,,,
8413,Свои,"Бауманская, 44, стр. 2",Бауманская,,1.0,55.770375,37.678712,Басманный
8414,Свой круг,"1-й Кожевнический пер., 10",Павелецкая,,2.0,55.726609,37.646857,Даниловский
8415,Своя еда,"Сущевская, 13/15, стр. 1","Новослободская, Менделеевская",,1.0,55.780942,37.6016,Тверской
8416,Своя компания,"Перерва, 41",Братиславская,,2.0,55.659434,37.747091,Марьино
8417,Своя компания,"Долгоруковская, 31, стр. 32","Новослободская, Менделеевская",,2.0,55.777413,37.601906,Тверской
8418,Своя кондитерская,"Можайское ш., 121",,,1.0,55.68192,37.290424,
8419,Своя кондитерская,"Можайское ш., 58а",Кунцевская,,1.0,55.68028,37.289148,
8420,Своя кондитерская,"Можайское ш., 159, ТЦ «Курс»",,,1.0,55.686685,37.305767,
8421,Своя кондитерская,"Можайское ш., 119",,,1.0,55.681661,37.289526,
8422,Своя кондитерская,"Маршала Неделина, 6",Кунцевская,,1.0,55.724616,37.403171,Можайский
8423,Своя кондитерская,"б-р Любы Новоселовой, 17",,,1.0,55.676072,37.260546,
8424,Чайникофф,"Свободный просп., 22",Новогиреево,,1.0,55.750423,37.815813,Новогиреево
8425,Чайникофф,"Новомарьинская, 4",Марьино,,1.0,55.651079,37.748987,Марьино
8426,Чайный домик,"Светлогорский пр., 13, Усадьба Строгановых в Братцево","Планерная, Сходненская",,,,,
8427,Чайных дел мастерская,"Армянский пер., 3/5, стр. 10","Лубянка, Кузнецкий Мост, Китай-город",,,55.76093,37.635602,Басманный
8428,Чайхана,"Костромская, 17",Бибирево,,2.0,55.884716,37.60107,Бибирево
8429,Чайхана,"Щепкина, 27, корп. 1",Проспект Мира,,2.0,55.778011,37.628855,Мещанский
8430,Чайхана,"Старая Купавна, Магистральная, 5",,,1.0,55.818726,38.16179,
8431,Чайхана.ru,"Столешников пер., 6, стр. 5","Охотный Ряд, Театральная, Площадь Революции",,2.0,55.761999,37.6122,Тверской
8432,Чай-хауз,"Гагарина, 37, ТЦ «Форус»",,,2.0,59.851426,30.335586,
8433,Чайхона №1,"Кировоградская, 14, ТЦ «Глобал-сити»",Южная,,3.0,55.622604,37.60593,Чертаново Северное
8434,Чайхона №1,"Олимпийский просп., 14, БЦ Diamond Hall","Проспект Мира, Достоевская",,3.0,55.77835,37.623375,Мещанский
8435,Чайхона №1,"Первомайская, 106а",Первомайская,,3.0,55.793186,37.813234,Восточное Измайлово
8436,Чайхона №1,"Зеленый просп., 81, в здании кинотеатра «Киргизия», 1 этаж",Новогиреево,,3.0,,,
8437,Чайхона №1,"Маршала Катукова, 23","Строгино, Щукинская",,3.0,55.805665,37.413367,Строгино
8438,Чайхона №1,"Симоновский Вал, 14б",Пролетарская,,3.0,55.72418,37.662901,Даниловский
8439,Чайхона №1,"просп. Мира, 211, ТРЦ «Золотой Вавилон», 2 этаж","Свиблово, Ботанический сад, ВДНХ",,3.0,55.845855,37.662093,Свиблово
8440,Чайхона №1,"просп. Мира, 26, стр. 1",Проспект Мира,,3.0,55.77796,37.633068,Мещанский
8441,Чайхона №1,"Рублевское ш., 52а, ТК «Западный»",Крылатское,,3.0,55.774801,37.359082,
8442,Чайхона №1,"66-й км МКАД, пересечение с Волоколамским ш., ТРЦ «Vegas Крокус-сити», 2 этаж",Мякинино,,3.0,55.814836,37.39046,Строгино
8443,Чайхона №1,"Удальцова, 1а, БЦ «Удальцов-плаза», 2 этаж",Проспект Вернадского,,3.0,55.671057,37.518758,Проспект Вернадского
8444,Чайхона №1,"Алабяна, 7",Сокол,,3.0,40.191394,44.478015,
8445,Чайхона №1,"Пятницкое ш., 3, ТЦ «Пятница»",Волоколамская,,3.0,55.835842,37.385897,Митино
8446,Чайхона №1,"Мичуринский просп., Олимпийская деревня, 1, корп. 1",Юго-Западная,,3.0,55.679433,37.469638,Тропарёво-Никулино
8447,Чайхона №1,"Тверская, 24","Тверская, Пушкинская, Чеховская",,3.0,55.768056,37.600001,Тверской
8448,С дымком,"Таганская, 29","Таганская, Марксистская",,2.0,55.739808,37.667528,Таганский
8449,Севастополь,"Шереметьевское ш., 9",,,,55.969446,37.435672,
8450,Северия,"3-й Нижнелихоборский пр., 3","Лихоборы, Окружная",,2.0,55.845936,37.56468,Тимирязевский
8451,Север-сити,"Паршина, 16, гостиница «Север-сити»","Щукинская, Октябрьское Поле",,2.0,68.58746,160.346404,
8452,Север-Юг,"Страстной б-р, 2, дизайн-отель «Стандарт»","Тверская, Пушкинская, Чеховская",,3.0,55.765063,37.607053,Тверской
8453,Северянин,"Бориса Галушкина, 26",ВДНХ,,1.0,55.820395,37.664976,Алексеевский
8454,Сегодня мидии,"Ленинская Слобода, 26, МЦ Roomer, фуд-корт Streat",Автозаводская,,2.0,,,
8455,Седьмое небо,"Академика Королева, 15, корп. 1, Останкинская телебашня",ВДНХ,,4.0,57.698683,106.226986,
8456,Сезам,"Варшавское ш., 30, корп. 2",Нагатинская,,2.0,55.682793,37.622702,Нагорный
8457,Сезам,"Рябиновая, 14","Кунцевская, Славянский бульвар",,2.0,55.713324,37.421758,Можайский
8458,Сезон,"Уланский пер., 16, стр. 1а, гостиница «Уланская»","Чистые пруды, Тургеневская, Сретенский бульвар",,2.0,,,
8459,Сезоны,"17-й пр. Марьиной рощи, влад. 4, стр. 1","Тимирязевская, Марьина Роща",,2.0,55.80916,37.612021,Марьина Роща
8460,Секреты и булочки,"Б.Лубянка, 5","Лубянка, Кузнецкий Мост",,1.0,55.762353,37.627589,Мещанский
8461,Секция,"Рочдельская, 15, стр. 16/19–20, БЦ «Трехгорная мануфактура»","Краснопресненская, Улица 1905 года, Баррикадная",,2.0,55.757739,37.56892,Пресненский
8462,Сели-поели,"Электродный пр., 16",Шоссе Энтузиастов,,1.0,55.759659,37.75285,Соколиная Гора
8463,Семерана,"Декабристов, 17",Отрадное,,2.0,55.864849,37.605122,Отрадное
8464,Семь красавиц,"Тамбовская, 4","Красногвардейская, Зябликово",,2.0,59.913726,30.355053,
8465,Семь прудов,"Ногинский р-н, пос. Рыбхоз, Бисеровское ш., 2а",,,2.0,55.789391,38.135775,
8466,Сентябрь,"Трубниковский пер., 11",Арбатская,,2.0,55.75324,37.586329,Арбат
8467,Сербский роштиль,"Новоясеневский просп., 1, ТРЦ «Спектр»",Теплый Стан,,1.0,55.619467,37.50928,Ясенево
8468,Серебряный век,"Театральный пр., 3, стр. 3","Лубянка, Кузнецкий Мост",,3.0,55.759841,37.622693,Мещанский
8469,Сесто сенсо,"Новоспасский пер., 3, корп. 1, вход с улицы Большие Каменщики","Таганская, Пролетарская, Марксистская, Крестьянская Застава",,2.0,,,
8470,Сибирская корона,"Планерная, 12, корп. 1",Планерная,,2.0,55.862131,37.43658,Северное Тушино
8471,Сибирские пельмени,"Автозаводская, 19, корп. 1",Автозаводская,,1.0,55.703885,37.652768,Даниловский
